bedrooms,bathrooms,area,lot_size,floors,year_built,garage,fireplace,renovated,neighborhood,distance_city,price
2,2.0,2000,3507.0,1,2013,1,0,0,1,8.84,589938.0
3,3.0,2799,3029.0,1,1995,0,1,0,0,18.72,723816.0
3,3.0,2092,5443.0,2,2000,1,0,1,1,10.01,727545.0
3,3.0,1643,2352.0,1,1959,1,1,0,0,18.32,504762.0
4,5.0,2665,2863.0,2,1965,0,0,0,0,17.44,620390.0
2,2.5,1668,2580.0,1,1986,0,0,0,1,4.29,548503.0
4,4.0,3223,4627.0,2,1957,1,1,0,1,3.82,1006817.0
3,3.0,2730,3538.0,2,1933,1,1,0,1,5.37,888358.0
4,5.0,3217,3901.0,1,1957,1,0,0,1,4.36,894996.0
2,2.0,1981,5157.0,2,1988,1,1,0,1,8.52,576157.0
3,3.5,2037,7749.0,2,1979,1,1,0,1,5.8,715829.0
4,5.0,3080,2157.0,2,1997,1,0,0,1,2.93,959332.0
1,1.0,1023,2698.0,1,1977,1,0,0,1,3.79,355535.0
2,2.5,1535,5155.0,2,1925,1,0,0,1,3.63,601811.0
3,4.0,2314,9557.0,2,1952,1,0,0,1,9.43,768980.0
3,3.0,2136,1706.0,1,1991,0,1,0,0,11.95,531105.0
3,3.5,2346,1934.0,1,1989,0,0,0,1,3.58,697175.0
3,3.5,2054,4323.0,1,2022,1,0,1,1,10.77,604944.0
3,3.5,1950,1814.0,2,1921,1,0,0,0,5.2,548756.0
4,4.0,2485,10258.0,2,2023,1,0,1,0,14.88,724425.0
4,4.0,2502,2773.0,2,1926,1,1,0,1,2.81,765341.0
3,3.0,1708,3506.0,1,1942,1,0,0,1,8.62,604829.0
3,3.0,2332,8394.0,1,2000,1,1,0,0,12.72,666821.0
3,3.5,2580,2223.0,1,1994,1,0,0,0,12.39,685134.0
6,5.0,4305,3049.0,2,1986,1,0,0,0,19.19,1077124.0
3,3.5,2481,4690.0,2,1902,0,1,0,0,22.28,625635.0
3,3.0,1788,1808.0,2,1940,1,1,0,1,2.69,580683.0
4,4.0,3247,4270.0,1,2017,1,0,1,1,10.49,1007407.0
2,2.0,1691,3365.0,1,1974,1,0,0,0,10.39,511193.0
4,5.0,3167,2806.0,1,1968,1,1,0,1,10.31,874782.0
4,4.0,3111,2556.0,1,1950,0,0,0,1,2.46,830571.0
1,1.5,955,9952.0,2,2005,1,0,0,0,16.62,342227.0
3,4.0,2272,4286.0,1,2015,1,0,1,0,15.42,689941.0
5,5.0,3472,4502.0,2,1954,1,0,0,0,16.9,972571.0
5,5.0,3839,4142.0,1,1992,0,0,0,0,10.64,965711.0
3,4.0,2129,8408.0,1,1923,0,1,0,0,19.73,690351.0
4,4.0,2510,3345.0,2,1978,1,1,0,0,8.9,750244.0
5,5.0,4640,3287.0,2,2020,1,0,1,0,26.83,1055341.0
2,2.0,1314,6435.0,1,2020,1,1,1,1,9.28,572435.0
4,4.0,3316,1717.0,2,2016,1,1,1,1,2.95,933149.0
3,3.0,2662,1596.0,1,1904,1,0,0,1,8.95,805816.0
2,2.5,1137,5918.0,2,2012,1,0,0,0,18.66,368351.0
4,4.5,3216,1789.0,1,1906,1,1,1,1,6.54,1004246.0
5,5.0,3618,2905.0,2,2022,0,0,1,1,4.31,1063336.0
3,3.0,2005,14617.0,2,1958,1,0,0,1,9.05,727521.0
6,5.0,4191,6126.0,2,1970,1,1,0,0,17.58,1058203.0
4,4.5,2853,2120.0,1,1945,1,1,0,0,14.52,832628.0
5,5.0,3564,2400.0,2,1913,1,1,0,1,1.01,1053384.0
6,5.0,4144,1661.0,1,2001,0,0,1,0,10.09,992679.0
3,3.0,1987,4016.0,1,1940,1,0,0,1,6.88,655722.0
3,3.0,1744,2279.0,2,2009,0,0,0,1,2.28,638428.0
3,3.0,2866,4504.0,1,1920,1,0,1,1,7.63,793084.0
6,5.0,4364,1954.0,1,1970,1,0,0,0,19.76,1161030.0
2,2.5,1570,2851.0,3,1946,1,0,0,0,10.79,382072.0
2,2.0,1486,3057.0,1,1900,1,1,0,1,7.67,507315.0
3,3.5,2452,3386.0,1,1937,1,1,0,1,10.6,744225.0
4,4.5,2979,7207.0,2,1913,1,0,0,1,2.94,947046.0
4,4.5,2653,2285.0,2,1950,0,0,1,1,2.31,749156.0
3,3.0,2191,2037.0,2,1954,1,0,0,1,9.71,704034.0
2,2.5,1225,1511.0,2,1903,1,0,0,1,7.36,337716.0
2,2.0,1715,5633.0,3,1917,1,0,0,0,17.4,451865.0
2,3.0,1487,6988.0,1,2011,0,1,0,1,5.0,719061.0
3,3.5,2910,2451.0,3,2014,1,1,1,0,19.5,671591.0
5,5.0,3893,3818.0,1,1961,1,1,0,1,12.28,1035787.0
4,4.0,2754,4061.0,1,1970,1,0,0,1,7.91,895123.0
2,2.0,1945,4267.0,2,1977,1,0,0,1,7.17,551933.0
4,4.0,2857,3136.0,1,2023,0,0,1,1,8.68,800671.0
3,4.0,2656,6505.0,1,1905,0,1,0,1,4.37,818635.0
4,4.5,3048,2086.0,2,2010,1,0,0,1,8.63,869107.0
3,4.0,2733,3639.0,2,2018,1,1,1,0,23.87,715269.0
5,5.0,4172,3317.0,2,2013,1,1,0,0,11.71,1097665.0
5,5.0,3720,4044.0,2,1937,1,0,0,1,2.09,1037180.0
4,4.5,2749,3797.0,1,1998,0,0,0,0,26.91,660296.0
2,2.0,1272,1904.0,1,1984,0,0,1,1,6.67,429934.0
4,4.0,2557,10558.0,1,1960,1,0,0,0,16.61,769858.0
4,4.0,2799,3041.0,1,2011,1,1,0,1,6.28,890115.0
4,5.0,3675,3321.0,3,1975,1,0,0,0,11.97,972468.0
3,3.0,2526,2820.0,2,1963,1,0,0,0,18.95,578639.0
6,5.0,3779,3574.0,2,1993,0,0,1,1,7.01,1059010.0
3,3.0,2759,6614.0,3,1991,0,1,0,0,19.49,664050.0
4,4.5,3312,2803.0,1,1998,0,1,0,1,2.68,971946.0
4,4.5,2946,2522.0,3,1997,1,0,0,1,6.98,890690.0
3,3.0,1716,3402.0,2,1996,1,1,0,1,8.34,629535.0
3,3.0,1840,4280.0,1,1949,0,0,0,1,3.4,570066.0
2,3.0,1427,3180.0,1,1996,1,0,0,1,7.41,471170.0
3,3.0,2264,4881.0,1,2015,1,1,1,1,7.06,732822.0
3,3.5,2337,3698.0,1,1926,1,0,0,1,7.17,777255.0
4,4.5,2902,6892.0,1,2018,0,1,1,1,6.95,889387.0
4,4.0,2766,1718.0,1,1964,1,0,0,1,2.04,865267.0
6,5.0,4576,3772.0,1,1910,1,1,0,1,7.55,1197101.0
4,4.5,2464,3421.0,2,1942,0,0,1,1,9.82,776852.0
6,5.0,3339,2810.0,2,1905,1,1,0,1,12.17,876731.0
5,5.0,3611,5903.0,2,1953,0,1,0,1,10.75,1068223.0
3,3.5,2356,2221.0,2,2005,1,0,0,0,5.34,675712.0
3,3.0,1321,2948.0,1,1923,1,1,0,0,12.23,425373.0
3,3.0,2558,1751.0,1,1976,1,0,1,0,19.88,616913.0
5,5.0,3535,1639.0,2,1976,1,1,0,1,3.13,990438.0
3,3.0,1861,2734.0,1,1974,0,0,0,1,10.97,526445.0
3,4.0,2038,2344.0,1,2004,0,0,1,1,7.41,570586.0
4,4.0,2646,8009.0,1,1981,0,0,0,0,14.2,745119.0
3,3.0,1775,4587.0,1,1928,1,1,0,0,4.39,539132.0
3,3.0,2444,3414.0,2,1993,1,1,0,1,10.66,704914.0
5,5.0,3525,6026.0,1,1963,1,0,0,1,2.8,1094522.0
4,4.0,2404,1948.0,2,1923,1,1,0,0,14.18,669266.0
5,5.0,3799,1850.0,1,1915,1,1,0,1,5.54,1010183.0
2,3.0,1822,1896.0,1,1938,1,0,0,1,2.95,625653.0
3,4.0,2515,4370.0,3,1926,0,1,0,1,9.57,836914.0
5,5.0,2909,6207.0,1,1983,1,1,0,1,7.14,962879.0
5,5.0,3505,1565.0,2,2019,1,1,1,1,3.04,1070609.0
4,4.0,2362,12731.0,1,1929,1,1,0,1,3.78,787881.0
5,5.0,4031,2278.0,2,2023,1,0,1,0,10.73,1045380.0
2,3.0,1754,3794.0,1,1989,0,1,0,1,10.99,597130.0
2,2.5,2006,3085.0,2,2021,1,1,1,0,20.88,597157.0
5,5.0,3704,1801.0,2,1915,1,1,0,1,3.28,1174921.0
4,4.0,2529,8842.0,1,1987,1,0,0,0,21.09,727567.0
3,4.0,2243,5014.0,1,1992,0,1,0,1,2.47,741817.0
3,4.0,2990,2084.0,1,1990,1,1,0,0,6.11,796981.0
3,3.0,1941,1580.0,2,1905,1,0,0,1,2.66,608366.0
6,5.0,4038,2304.0,2,1942,0,1,0,1,7.9,1078363.0
4,4.0,2519,2089.0,2,1978,1,1,0,1,11.36,773775.0
4,4.5,2889,5619.0,3,2003,1,0,0,1,7.42,915708.0
5,5.0,4396,1666.0,1,1921,0,0,0,1,9.61,1117462.0
3,3.0,2969,3833.0,2,2021,1,1,1,1,13.05,860308.0
1,1.0,684,4986.0,1,1902,1,1,0,1,9.06,347637.0
5,5.0,4713,1799.0,2,2015,1,1,1,0,15.23,1121912.0
3,3.5,2409,4426.0,1,1969,1,0,0,1,11.59,735366.0
3,3.5,2397,11222.0,1,1995,1,1,0,1,10.83,786090.0
5,5.0,3947,3931.0,3,2012,1,0,0,1,4.22,1016810.0
3,3.0,2328,8650.0,2,1969,1,0,0,0,8.7,688468.0
4,4.0,2642,1738.0,1,1969,1,0,0,1,2.22,816298.0
5,5.0,3935,2176.0,1,1911,1,0,0,1,9.57,1069155.0
2,2.0,1799,11525.0,2,2003,1,0,0,0,16.24,543186.0
5,5.0,4495,5595.0,1,1927,0,0,0,0,15.78,1129171.0
5,5.0,3895,2541.0,3,1949,1,1,0,1,2.61,1071244.0
3,3.0,2089,3869.0,1,1930,1,0,0,1,3.34,715346.0
3,3.5,3028,1736.0,1,1907,1,0,1,1,7.44,890651.0
5,5.0,3871,4651.0,2,1905,1,1,0,1,2.62,1077870.0
2,2.0,1819,1763.0,1,1942,1,1,0,0,11.31,464939.0
4,4.5,2512,5059.0,2,2012,1,1,0,0,27.25,671107.0
4,5.0,3257,6303.0,2,1907,1,1,0,1,6.14,1018743.0
4,4.0,3253,4769.0,1,2013,0,0,0,0,14.51,889928.0
5,5.0,3664,1590.0,1,1957,1,1,0,0,21.09,861176.0
4,4.0,2775,4123.0,1,2017,0,0,1,0,18.46,657842.0
3,3.0,1961,2173.0,2,2011,1,1,1,1,1.27,619071.0
3,3.0,2131,2397.0,2,1942,1,0,0,1,9.3,641106.0
5,5.0,4157,2068.0,2,1952,1,1,1,0,16.14,970397.0
3,3.0,1980,10039.0,1,2014,1,0,0,0,12.86,595351.0
3,3.5,1949,1628.0,2,2022,1,0,1,1,10.43,629051.0
4,4.0,3181,2391.0,2,2004,1,1,0,1,3.88,944502.0
5,5.0,4194,2400.0,1,2019,1,1,1,0,13.62,1060689.0
3,3.0,2478,1577.0,1,1987,1,1,0,1,11.84,649603.0
4,4.0,3363,4381.0,1,1944,1,1,0,1,4.56,992715.0
2,2.0,1000,2812.0,1,2017,0,0,1,0,10.36,393022.0
5,5.0,4194,2107.0,1,1987,1,0,0,1,10.98,1105893.0
4,4.5,3027,5887.0,2,2004,1,1,0,0,12.79,906049.0
3,4.0,2520,2571.0,2,1988,1,0,0,1,12.16,688916.0
3,3.5,2747,3841.0,1,2003,1,0,1,1,2.67,837289.0
3,3.0,1806,1944.0,1,2014,1,1,0,0,10.98,533105.0
6,5.0,4071,3255.0,2,1961,1,0,0,1,5.95,1152699.0
6,5.0,4350,3602.0,1,1955,0,0,0,1,2.51,1262441.0
2,2.0,2314,5057.0,1,1927,1,0,0,1,7.11,758242.0
1,1.0,1052,2202.0,1,2015,1,1,1,0,18.99,299833.0
4,4.5,3245,3988.0,2,1995,1,1,0,1,5.42,931678.0
5,5.0,3837,2786.0,2,1984,1,0,0,1,1.82,1027890.0
5,5.0,3981,6864.0,3,1990,1,0,0,0,16.1,983159.0
2,2.0,1546,2259.0,1,1919,0,0,1,1,3.32,506226.0
4,4.0,3343,4436.0,2,1969,1,1,0,1,8.06,917122.0
2,2.0,1888,1697.0,1,1947,1,1,0,0,16.66,495523.0
3,3.0,1643,13525.0,1,2002,0,0,0,0,12.79,596428.0
4,4.0,3131,6766.0,2,1983,1,0,0,0,24.5,795188.0
3,3.0,1851,2291.0,1,2021,1,0,1,0,21.9,331390.0
4,4.0,3391,6054.0,2,1992,0,1,0,1,2.49,1074642.0
3,3.0,2607,4316.0,1,2017,1,0,1,0,22.53,749984.0
6,5.0,4102,1609.0,2,1985,1,1,0,1,8.77,1113643.0
3,3.0,3203,3222.0,2,2022,1,0,1,1,5.11,920382.0
2,2.0,613,2434.0,1,1990,1,1,0,0,14.92,250000.0
4,4.0,2450,2600.0,2,1924,0,1,0,0,9.04,648461.0
3,3.0,2278,1611.0,2,1947,1,1,0,0,20.06,641458.0
4,4.0,3104,6496.0,1,2015,0,0,1,0,9.37,888118.0
3,3.0,1629,2902.0,1,1999,1,1,0,1,2.73,606574.0
3,3.5,2684,2897.0,3,1943,1,1,0,1,4.07,833538.0
5,5.0,4119,2920.0,1,1932,0,0,0,0,9.74,1043180.0
3,3.0,2140,3288.0,1,2018,0,0,1,1,7.91,607779.0
5,5.0,3748,3012.0,2,1988,1,0,0,1,4.02,1069068.0
3,4.0,2257,8206.0,2,1964,1,1,0,1,3.62,843942.0
4,4.0,2809,4104.0,1,1972,1,0,0,1,8.31,815394.0
2,3.0,1267,3046.0,2,1958,0,1,0,0,19.65,346441.0
3,3.0,2196,5466.0,2,1986,1,1,0,1,3.93,713533.0
4,4.0,3029,2597.0,1,2015,1,0,1,1,9.35,977618.0
4,4.0,2649,4654.0,2,1987,1,1,0,1,3.94,837355.0
3,3.5,2344,4256.0,3,2005,1,1,0,0,18.65,664487.0
4,4.0,3318,3561.0,1,2023,0,1,1,0,18.82,802019.0
3,3.0,1896,3020.0,2,2002,0,1,0,1,6.23,672776.0
4,5.0,2990,3126.0,1,1980,1,1,0,0,18.45,764343.0
4,4.0,3088,5435.0,2,1970,1,1,0,1,4.37,1055582.0
4,4.5,3382,2583.0,2,1973,0,1,0,1,11.84,964576.0
2,2.5,1152,2259.0,2,1996,1,1,0,1,9.04,450348.0
4,5.0,3557,4917.0,1,1988,0,1,0,0,13.31,934177.0
4,4.5,3417,5568.0,2,1965,0,0,0,0,7.31,885575.0
4,4.0,2859,1827.0,2,1933,1,0,0,1,9.23,850792.0
3,3.0,2084,6874.0,2,1991,1,0,0,0,19.28,551812.0
3,4.0,2258,13650.0,1,1962,1,1,0,1,10.24,829682.0
6,5.0,3673,4565.0,2,2009,0,1,1,1,1.71,1158968.0
4,4.5,3841,3062.0,3,1989,1,0,0,0,10.13,958937.0
3,3.0,2652,5428.0,1,2005,0,1,0,1,6.93,830271.0
5,5.0,3770,2133.0,2,1955,1,1,0,0,11.23,1026395.0
5,5.0,3952,2527.0,2,1998,1,1,0,1,10.11,1064212.0
3,3.0,1690,2897.0,2,1948,1,0,0,1,4.62,596560.0
3,3.0,2529,8785.0,2,2017,1,1,1,1,3.37,975695.0
3,3.5,2258,1511.0,1,1943,1,0,0,1,11.66,615856.0
4,5.0,3194,3215.0,2,1978,0,0,0,0,15.15,838615.0
4,4.5,3179,3670.0,2,1929,1,1,0,1,3.74,940121.0
3,3.5,1836,1712.0,1,2014,1,1,0,0,16.28,461230.0
5,5.0,3778,1527.0,2,1954,0,0,1,0,25.92,916483.0
3,3.5,2318,5439.0,1,2014,1,0,0,1,10.91,666359.0
4,4.0,2968,2038.0,1,2017,0,0,1,0,8.41,866101.0
3,3.5,2550,1504.0,2,1930,1,0,0,0,12.39,687866.0
2,2.0,1355,2721.0,1,1966,1,0,0,1,6.73,524629.0
2,2.0,1663,1738.0,2,2014,1,1,0,1,7.7,408243.0
4,4.5,2853,4509.0,1,2019,0,0,1,1,3.43,897600.0
4,4.5,3626,8309.0,2,1901,1,0,1,1,8.44,1134214.0
4,5.0,3285,1765.0,2,1957,1,1,0,0,19.36,838715.0
3,3.0,2325,5915.0,1,1966,1,1,0,1,4.82,717600.0
5,5.0,3566,3033.0,2,2017,1,1,1,1,3.62,1072918.0
3,3.5,1879,2124.0,1,1970,1,0,0,0,11.62,471156.0
3,4.0,1959,6224.0,2,2009,1,1,1,1,6.55,709013.0
6,5.0,4570,1864.0,1,1930,1,0,0,1,9.73,1168755.0
4,4.5,3816,7846.0,1,1964,1,0,1,1,6.73,1177170.0
5,5.0,3577,2258.0,2,2021,0,0,1,1,9.41,1025861.0
3,4.0,2160,6870.0,1,1919,0,1,0,1,2.66,780673.0
5,5.0,3642,3590.0,2,1988,1,1,0,1,9.12,1000206.0
5,5.0,2980,20000.0,1,1984,1,1,0,1,5.69,980163.0
4,4.5,2460,7715.0,1,1953,1,1,0,1,3.46,960467.0
5,5.0,4006,3303.0,1,2014,1,1,0,0,21.59,965807.0
5,5.0,3504,3510.0,1,1957,1,0,1,1,10.84,991427.0
3,3.0,2901,3147.0,1,1946,1,0,0,1,12.47,765887.0
6,5.0,3653,6125.0,1,1937,1,1,0,0,16.35,930959.0
3,3.0,2163,1749.0,1,1987,1,0,0,0,16.26,510624.0
3,3.0,1723,3638.0,1,2005,1,0,0,1,11.26,551898.0
3,3.0,2190,9485.0,1,1986,1,0,0,1,6.53,805177.0
2,2.5,1768,2097.0,1,1927,0,0,0,0,19.0,445647.0
4,4.5,3023,4517.0,1,1955,1,1,0,1,1.43,942899.0
4,5.0,3871,3202.0,2,1917,1,1,0,0,11.39,919829.0
4,4.5,3420,3891.0,1,1979,1,1,0,1,10.18,902001.0
4,4.5,2626,1529.0,2,2018,1,0,1,1,3.22,808756.0
6,5.0,3622,3552.0,1,1929,0,0,0,1,9.19,1008032.0
5,5.0,3755,1566.0,2,1946,0,0,0,1,4.55,1044181.0
6,5.0,4199,2381.0,2,1997,1,0,0,0,14.84,952271.0
4,5.0,2583,1865.0,2,1950,1,1,0,1,3.87,733521.0
3,3.5,2336,4628.0,2,2012,0,0,0,1,14.31,784427.0
3,3.5,2411,2820.0,1,1928,0,0,0,0,21.1,570632.0
2,2.0,1167,6053.0,2,1964,1,0,0,1,9.02,416860.0
3,3.5,2458,3785.0,1,2022,0,0,1,1,3.03,721144.0
5,5.0,3806,2371.0,1,1986,1,1,0,1,6.96,1089293.0
5,5.0,4067,8145.0,1,1913,1,0,0,1,4.3,1087152.0
4,4.0,2791,5949.0,2,2005,1,0,0,1,10.19,799044.0
5,5.0,3915,3586.0,1,1935,1,0,0,0,20.0,952891.0
3,4.0,2261,1884.0,3,1962,1,0,0,1,5.32,587731.0
5,5.0,3957,5652.0,1,1986,1,1,0,1,13.36,1015673.0
4,4.5,3224,2364.0,3,1962,1,0,0,1,3.85,876386.0
4,4.5,2230,5703.0,2,1970,1,0,0,1,6.21,773389.0
2,2.0,1339,3202.0,1,1926,0,0,0,1,11.28,495980.0
3,3.5,2594,5694.0,1,2019,1,0,1,0,17.85,726701.0
3,3.0,2588,5597.0,2,1995,1,1,0,0,25.61,702798.0
4,4.0,2911,3828.0,1,2020,0,0,1,1,0.54,834301.0
4,4.0,3179,3641.0,1,1909,1,1,0,1,10.06,955371.0
4,5.0,3385,6563.0,1,1917,1,0,0,1,13.09,955449.0
3,3.5,2601,3914.0,1,1942,1,1,0,1,10.25,789387.0
2,2.5,1955,2027.0,3,1930,1,1,0,0,20.33,497630.0
3,3.0,2331,2567.0,2,1941,1,0,0,1,9.34,577114.0
2,2.0,1748,7175.0,1,1922,1,0,1,1,10.28,655771.0
3,3.5,1868,1532.0,2,1986,0,0,0,1,2.86,628732.0
3,3.0,2102,6130.0,1,1906,0,1,0,1,8.11,746536.0
3,3.5,2875,7589.0,3,1905,0,0,0,1,5.18,902705.0
5,5.0,3221,3536.0,2,1959,1,1,0,0,18.89,855826.0
3,3.0,2479,5031.0,2,1944,0,1,0,0,25.28,633935.0
5,5.0,3708,7302.0,2,2005,1,0,0,1,9.78,1097384.0
4,4.5,2698,2012.0,1,2023,1,1,1,0,16.17,720597.0
3,3.5,3064,3609.0,2,1997,1,1,0,0,15.16,863707.0
5,5.0,3570,1502.0,2,2009,0,1,0,1,2.37,993434.0
2,2.0,2241,2647.0,1,1925,0,1,0,1,12.39,689961.0
5,5.0,3612,6653.0,1,2010,1,0,1,1,9.56,1119958.0
4,5.0,2868,1793.0,1,1979,1,0,1,1,4.09,867552.0
4,5.0,3404,1658.0,2,2015,1,1,1,1,3.17,965047.0
1,1.0,736,2249.0,1,1979,0,1,0,1,11.26,266348.0
3,3.5,2191,2272.0,2,1984,0,0,1,1,8.14,783736.0
2,2.0,1233,4833.0,3,1991,0,1,0,1,2.64,493802.0
5,5.0,3529,2788.0,1,1924,1,1,0,0,5.68,930800.0
3,3.5,2686,1832.0,2,1977,1,0,0,1,4.48,764596.0
5,5.0,3465,3954.0,1,1983,1,1,0,0,17.58,845008.0
5,5.0,3740,11846.0,2,2018,0,0,1,0,22.59,1029876.0
2,2.0,1468,5280.0,3,1951,1,1,0,0,11.89,483083.0
5,5.0,3750,2537.0,2,2019,1,1,1,1,4.27,1209057.0
2,2.5,2341,2381.0,1,1984,1,0,0,1,2.04,734733.0
3,4.0,2921,1512.0,2,1924,1,0,0,1,9.56,863497.0
4,5.0,3373,3009.0,1,1940,1,1,0,0,25.27,780769.0
5,5.0,4171,5494.0,2,2003,1,1,0,1,14.2,1112691.0
4,4.0,2966,2432.0,1,2003,0,1,0,1,7.47,906359.0
3,3.0,2832,5236.0,2,2016,1,0,1,1,5.89,812266.0
4,4.5,2828,2042.0,2,1920,1,1,0,0,13.43,748460.0
1,1.0,600,5273.0,2,1996,0,1,0,1,12.17,250000.0
3,4.0,2909,2264.0,2,1946,1,1,0,0,18.38,750432.0
3,4.0,2862,4542.0,1,1965,1,0,0,1,7.77,886471.0
5,5.0,3293,6376.0,1,1964,1,0,0,1,2.2,990278.0
5,5.0,3313,3153.0,1,2009,0,1,0,1,4.02,870646.0
4,5.0,3723,3009.0,1,1986,1,1,0,1,8.68,993020.0
3,3.5,2664,8210.0,1,1997,1,1,0,0,23.58,771438.0
5,5.0,3396,2013.0,1,2020,0,0,1,0,5.64,940273.0
4,4.0,3263,4152.0,1,1965,1,0,0,1,2.53,954496.0
4,4.5,3503,2973.0,2,1937,0,0,0,0,13.24,872382.0
3,3.0,2668,13297.0,2,1914,1,1,0,1,0.5,991868.0
3,3.0,2584,3401.0,2,1973,1,0,0,0,25.47,588572.0
5,5.0,3497,5548.0,2,1923,1,0,1,0,9.74,955280.0
3,3.5,3026,2728.0,1,1928,1,1,0,1,11.6,834754.0
5,5.0,3885,1517.0,2,1997,1,1,0,1,5.4,1168543.0
4,5.0,2884,3732.0,2,1958,1,0,0,1,14.35,806252.0
5,5.0,3756,6477.0,3,1969,1,1,0,0,14.66,1049604.0
4,4.0,2616,2254.0,2,1925,1,0,0,1,11.01,717541.0
3,3.5,2643,3881.0,2,2001,1,0,0,0,10.9,679281.0
3,3.5,3040,3246.0,3,1977,1,1,0,0,15.51,791464.0
3,4.0,2129,1612.0,1,1980,1,1,0,1,4.23,700011.0
3,3.5,2257,3608.0,1,1917,1,1,0,1,5.63,751816.0
4,4.0,3701,2487.0,2,2016,0,1,1,0,9.27,936349.0
3,3.5,3269,1635.0,1,1943,1,1,0,1,3.46,901771.0
5,5.0,3512,2275.0,2,2006,0,1,0,1,2.11,981954.0
3,3.0,2818,2859.0,1,1916,1,0,0,0,13.09,827409.0
3,3.0,3018,2680.0,1,1970,1,0,0,0,20.42,698800.0
5,5.0,4233,1883.0,2,1941,1,1,0,1,3.09,1163079.0
2,2.5,1201,2339.0,3,2021,1,0,1,0,21.19,411124.0
3,4.0,3011,8278.0,2,1971,1,0,0,0,19.61,807683.0
6,5.0,4502,2724.0,1,2000,1,1,0,0,6.76,1203296.0
3,4.0,2342,6593.0,1,1954,1,0,0,1,1.51,797424.0
2,2.0,1180,3323.0,1,1974,1,0,0,1,13.73,331026.0
4,5.0,3462,5307.0,1,1906,1,0,0,1,3.37,1017666.0
2,2.0,1009,2306.0,1,1964,1,0,0,1,3.8,447010.0
4,5.0,3991,1951.0,1,1979,1,0,0,1,7.42,979193.0
3,4.0,2409,3789.0,1,1998,1,0,0,1,8.97,771376.0
5,5.0,3974,2055.0,2,1924,1,1,0,1,3.89,1070956.0
4,4.0,3217,4212.0,2,1903,1,1,0,0,15.56,941465.0
5,5.0,3986,2604.0,1,2005,1,0,0,0,18.43,948344.0
3,3.5,2522,5498.0,1,1955,1,0,1,1,8.59,778144.0
5,5.0,4507,5667.0,2,1918,1,0,0,1,1.87,1177391.0
5,5.0,3816,8245.0,1,1973,1,1,0,1,6.53,1131050.0
6,5.0,4620,5017.0,1,1908,1,1,0,1,3.25,1257162.0
6,5.0,4274,6349.0,1,1978,0,0,0,0,21.89,1008287.0
4,4.0,2639,2760.0,2,1998,1,0,0,0,8.32,743550.0
6,5.0,5032,7334.0,2,1979,0,0,0,1,2.66,1366294.0
3,3.0,2217,2129.0,2,2008,1,0,0,1,1.19,682540.0
5,5.0,3555,2356.0,1,2005,0,0,0,1,4.35,932656.0
5,5.0,3976,2693.0,1,1967,1,1,0,0,20.31,840251.0
3,4.0,2206,3579.0,1,1926,1,1,0,1,4.4,696832.0
4,4.0,3294,2223.0,2,2005,1,1,0,0,26.16,762262.0
4,4.0,3205,4021.0,3,2010,1,1,1,1,6.42,860606.0
2,2.0,1836,1533.0,1,1956,1,0,1,1,5.9,611843.0
2,2.5,2004,3652.0,1,2005,1,0,0,0,7.35,564037.0
1,2.0,1150,2286.0,1,1976,0,0,0,1,8.34,420596.0
5,5.0,4358,2177.0,1,1977,1,0,0,1,3.33,1051595.0
4,4.5,3442,1527.0,1,1944,0,0,0,1,8.32,926754.0
5,5.0,4089,3785.0,3,2013,1,1,0,1,3.82,1085540.0
3,4.0,2277,5207.0,2,2020,1,1,1,1,8.29,765829.0
4,4.0,2955,5049.0,1,1968,1,0,0,0,18.86,802934.0
6,5.0,4849,2988.0,2,2019,0,1,1,0,19.09,1178456.0
3,4.0,2617,2886.0,2,1919,1,0,0,1,7.55,698830.0
5,5.0,3539,2028.0,3,1969,0,1,0,0,18.03,913577.0
3,3.0,1850,1692.0,2,2022,1,1,1,0,15.59,460303.0
3,3.0,2444,2530.0,1,2001,0,0,0,0,25.72,570901.0
4,4.0,2375,2481.0,1,1966,1,1,0,1,8.78,703512.0
5,5.0,3777,7110.0,1,1992,1,0,0,1,11.27,1119392.0
2,2.5,1669,4500.0,1,1946,1,1,0,1,6.21,655651.0
5,5.0,3562,2765.0,1,1941,0,1,0,1,5.55,1059126.0
2,2.0,2088,5077.0,1,1925,0,0,0,1,2.76,628479.0
3,4.0,2683,2431.0,2,1980,1,0,0,1,5.47,659182.0
3,4.0,2413,2717.0,2,2000,1,1,0,0,14.42,649181.0
6,5.0,4020,3475.0,3,1975,1,1,0,1,3.05,1116639.0
2,3.0,2546,1834.0,1,1923,1,1,0,1,11.22,688838.0
4,4.5,3625,3912.0,2,1997,0,1,0,1,7.33,957581.0
5,5.0,4193,2147.0,2,1935,1,1,0,1,2.79,1165281.0
5,5.0,4992,1745.0,1,1910,1,0,0,1,1.42,1351088.0
4,5.0,3178,2249.0,1,1988,1,1,1,0,18.91,919678.0
1,1.5,600,1675.0,1,1995,0,0,0,1,2.2,250000.0
4,4.0,2797,4816.0,1,1977,0,0,0,0,15.34,669340.0
5,5.0,3545,2126.0,1,1985,1,0,1,1,8.5,1032715.0
3,3.5,2475,2128.0,1,1990,1,1,0,1,2.02,715803.0
4,4.0,2635,4054.0,2,2003,1,1,1,0,20.76,724871.0
2,2.5,1739,1852.0,2,1999,1,1,0,1,4.44,581987.0
